MAG1,SIGNAL1,DATE,TIME,MAG2,SIGNAL2,MAG3,SIGNAL3,MAG4,SIGNAL4,MAG5,SIGNAL5,ALTITUDE,LINE,LAYBACK,MAG3_NORTH,MAG3_EAST
49732.146,171,02/26/16,22:08:20,49730.142,352,49731.651,305,49733.01327,630,49733.02757,332.9607843,2.009634,2016,3.8,6027129.138,277232.0391
49731.969,173,02/26/16,22:08:20,49730.007,352,49731.539,308,49732.94022,630,49732.90038,333.4226804,1.995214,2016,3.8,6027129.424,277231.9177
49731.761,173,02/26/16,22:08:21,49729.90811,352,49731.426,305,49732.85368,630,49732.80432,332,2.003866,2016,3.8,6027129.7,277231.7796
49731.654,171,02/26/16,22:08:21,49729.715,349,49731.26891,304.006135,49732.61692,626.254902,49732.60457,332,2.026920307,2016,3.8,6027129.956,277231.6214
49731.626,171,02/26/16,22:08:21,49729.625,349,49731.201,303,49732.56888,625,49732.5357,332,2.029822,2016,3.8,6027130.173,277231.4355
49731.359,171,02/26/16,22:08:21,49729.583,344,49731.157,303,49732.54644,625,49732.39576,332,2.052894,2016,3.8,6027130.374,277231.242
49731.246,168,02/26/16,22:08:21,49729.52536,345.4907975,49731.086,303,49732.42335,625,49732.18529,331.6470588,2.081734,2016,3.8,6027130.579,277231.0475
49731.067,168,02/26/16,22:08:21,49729.467,347,49730.842,303,49732.22436,625,49732.05908,330.0392157,2.067314,2016,3.8,6027130.778,277230.8524
49730.684,168,02/26/16,22:08:21,49728.77,347,49730.33485,303,49731.80269,625,49731.78427,330,2.083114074,2016,3.8,6027130.981,277230.6562
49730.614,168,02/26/16,22:08:21,49728.68,347,49730.277,303,49731.79133,624.8431373,49731.75092,330,2.09327,2016,3.8,6027131.18,277230.4597
49730.46,168,02/26/16,22:08:21,49728.86,347,49730.257,303,49731.84533,623.254902,49731.70994,330,2.09327,2016,3.8,6027131.379,277230.2631
49730.367,168,02/26/16,22:08:21,49728.75962,345.5092025,49730.232,300,49731.734,623,49731.52845,329.7941176,2.116342,2016,3.8,6027131.578,277230.0659
49730.077,166,02/26/16,22:08:22,49728.366,347,49729.87404,300,49731.359,624.5333333,49731.3203,329.019802,2.16227237,2016,3.8,6027131.777,277229.8681
49730.142,166,02/26/16,22:08:22,49728.253,347,49729.83,300,49731.34359,623,49731.22354,330,2.17979,2016,3.8,6027131.975,277229.6697
49729.625,166,02/26/16,22:08:22,49728.093,344,49729.557,300,49731.24756,623,49731.11365,330,2.257658,2016,3.8,6027132.185,277229.4782
49729.583,166,02/26/16,22:08:22,49727.96032,345.4907975,49729.49,300,49731.09106,623,49730.9713,330,2.199978,2016,3.8,6027132.414,277229.2975
49729.467,166,02/26/16,22:08:22,49727.778,347,49729.32298,300,49730.88773,625,49730.81196,330,2.238796994,2016,3.8,6027132.632,277229.1117
49729.332,166,02/26/16,22:08:22,49727.534,347,49729.245,300,49730.80322,625,49730.7359,330,2.257658,2016,3.8,6027132.863,277228.9295
49729.22,168,02/26/16,22:08:22,49727.666,347,49729.22,300,49730.74247,625,49730.65508,330.7524752,2.292266,2016,3.8,6027133.074,277228.7374
49729.153,168,02/26/16,22:08:22,49727.421,349,49729.018,303,49730.56835,625,49730.53376,332,2.306686,2016,3.8,6027133.276,277228.5374
49728.77,168,02/26/16,22:08:22,49727.29523,349,49728.793,303,49730.37738,626.3125,49730.36394,332,2.321106,2016,3.8,6027133.422,277228.3097
49728.703,171,02/26/16,22:08:23,49727.017,349,49728.53167,305,49730.28147,630,49730.28286,332,2.347062,2016,3.8,6027133.559,277228.0738
49728.568,171,02/26/16,22:08:23,49726.924,347,49728.588,305,49730.33779,629.7029703,49730.19804,333.009901,2.347062,2016,3.8,6027133.716,277227.8508
49728.591,171,02/26/16,22:08:23,49726.856,347,49728.568,305,49730.26597,627.3861386,49730.06505,334,2.361482,2016,3.8,6027133.871,277227.6253
49728.343,171,02/26/16,22:08:23,49726.94694,347.993865,49728.65987,305,49730.22245,627,49730.08438,333.875,2.375726146,2016,3.8,6027134.034,277227.405
49728.411,168,02/26/16,22:08:23,49726.879,349,49728.21917,305,49729.88651,627,49729.70328,332,2.426239301,2016,3.8,6027134.225,277227.201
49728.025,168,02/26/16,22:08:23,49726.452,352,49728.028,305,49729.65106,627,49729.67241,332,2.448002,2016,3.8,6027134.418,277226.998
49727.781,171,02/26/16,22:08:23,49726.452,349,49727.894,305,49729.66932,627,49729.65743,332,2.433582,2016,3.8,6027134.61,277226.7965
49727.849,168,02/26/16,22:08:23,49726.40672,347.993865,49727.846,303,49729.68936,629.3235294,49729.54457,332,2.43935,2016,3.8,6027134.803,277226.5935
49727.621,171,02/26/16,22:08:23,49726.362,347,49727.714,303,49729.54396,628.1875,49729.33959,332,2.473958,2016,3.8,6027134.996,277226.3924
49727.466,168,02/26/16,22:08:23,49725.867,349,49727.508,303,49729.28475,625,49729.26155,332,2.473958,2016,3.8,6027135.193,277226.1914
49727.306,171,02/26/16,22:08:23,49725.752,349,49727.354,303,49729.20221,625,49729.2529,332,2.488378,2016,3.8,6027135.388,277225.9915
49727.399,171,02/26/16,22:08:24,49726.04637,351.9634146,49727.556,303,49729.37265,625,49729.25222,332.4509804,2.517218,2016,3.8,6027135.584,277225.7905
49727.239,171,02/26/16,22:08:24,49725.957,350.5,49727.508,305,49729.26335,626.3529412,49729.19661,334,2.546058,2016,3.8,6027135.78,277225.5903
49727.242,171,02/26/16,22:08:24,49725.777,349,49727.37479,306.5092025,49729.28571,630,49729.09212,334,2.579268233,2016,3.8,6027135.975,277225.39
49727.059,173,02/26/16,22:08:24,49725.845,354,49727.421,308,49729.28926,630.5940594,49729.03068,335.4257426,2.586434,2016,3.8,6027136.171,277225.1896
49727.059,173,02/26/16,22:08:24,49725.71,354,49727.283,310,49728.9805,634.6039604,49728.94968,337,2.609506,2016,3.8,6027136.366,277224.989
49726.814,171,02/26/16,22:08:24,49725.55153,354,49727.039,310,49728.84701,635,49728.8408,336.6176471,2.615274,2016,3.8,6027136.561,277224.7884
49726.744,171,02/26/16,22:08:24,49725.215,354,49726.91243,308,49728.87721,633.0882353,49728.87685,336.1980198,2.625429926,2016,3.8,6027136.757,277224.5876
49726.519,173,02/26/16,22:08:24,49725.212,349,49726.901,308,49728.92882,630.3529412,49728.883,337,2.635462,2016,3.8,6027136.953,277224.3869
49726.879,173,02/26/16,22:08:24,49725.54785,349,49727.197,308,49729.03603,631.9411765,49728.86769,335.9793814,2.72775,2016,3.8,6027137.152,277224.1896
49726.631,173,02/26/16,22:08:24,49725.496,350.5,49727.104,308,49728.94878,627.9278351,49728.80624,334,2.72775,2016,3.8,6027137.356,277223.993
49726.567,173,02/26/16,22:08:25,49725.44,352,49726.924,308,49728.80138,628.8712871,49728.66329,334,2.664302,2016,3.8,6027137.556,277223.7948
49726.407,171,02/26/16,22:08:25,49725.17,356,49726.67113,308,49728.60689,630.4742268,49728.61861,334,2.710780916,2016,3.8,6027137.759,277223.5964
49726.272,173,02/26/16,22:08:25,49724.92,356,49726.564,308,49728.65628,631.8627451,49728.64479,335.2772277,2.736402,2016,3.8,6027137.957,277223.3966
49726.227,173,02/26/16,22:08:25,49724.968,356,49726.699,308,49728.63594,630.2352941,49728.66285,337,2.74217,2016,3.8,6027138.159,277223.1968
49726.407,176,02/26/16,22:08:25,49725.06963,354.9937888,49726.814,310,49728.69585,630,49728.6648,337,2.750822,2016,3.8,6027138.358,277222.9964
49726.249,176,02/26/16,22:08:25,49725.1,354,49726.57033,311.5460123,49728.50654,633.039604,49728.47636,337,2.785872331,2016,3.8,6027138.557,277222.7963
49726.002,176,02/26/16,22:08:25,49724.766,356,49726.407,313,49728.38848,635,49728.456,337,2.79985,2016,3.8,6027138.757,277222.5955
49726.069,176,02/26/16,22:08:25,49724.875,356,49726.407,313,49728.41046,635,49728.43333,337.6666667,2.805618,2016,3.8,6027138.955,277222.394
49726.047,176,02/26/16,22:08:25,49724.8765,356,49726.452,313,49728.44585,636.5490196,49728.4024,339,2.811386,2016,3.8,6027139.152,277222.1915
49726.114,176,02/26/16,22:08:26,49724.99,356,49726.44029,313,49728.46962,633.8712871,49728.40306,339,2.844613926,2016,3.8,6027139.344,277221.9875
49726.002,178,02/26/16,22:08:26,49724.785,359,49726.407,313,49728.37585,632.556701,49728.40133,339,2.854646,2016,3.8,6027139.538,277221.7827
49725.98,176,02/26/16,22:08:26,49724.945,359,49726.432,313,49728.51829,635,49728.42292,338.254902,2.869066,2016,3.8,6027139.729,277221.578
49726.047,176,02/26/16,22:08:26,49724.855,356,49726.452,313,49728.4475,635,49728.41531,337,2.889254,2016,3.8,6027139.922,277221.3728
49726.024,176,02/26/16,22:08:26,49724.89823,356,49726.452,310,49728.475,636.2352941,49728.433,337.039604,2.889254,2016,3.8,6027140.112,277221.1671
49725.98,176,02/26/16,22:08:26,49724.878,354,49726.49728,310,49728.48071,632,49728.48947,337.745098,2.936990393,2016,3.8,6027140.288,277220.9528
49726.024,176,02/26/16,22:08:26,49724.92,354,49726.542,310,49728.53785,631.8556701,49728.51325,337,2.961354,2016,3.8,6027140.468,277220.7416
49725.957,173,02/26/16,22:08:26,49724.81,354,49726.542,310,49728.44232,630.1649485,49728.50704,337,2.952702,2016,3.8,6027140.647,277220.5301
49725.867,173,02/26/16,22:08:26,49724.7655,354,49726.429,308,49728.40048,630,49728.51815,336.7920792,2.975774,2016,3.8,6027140.827,277220.3193
49725.822,173,02/26/16,22:08:26,49724.605,354,49726.25085,308,49728.34197,630.6875,49728.50279,334,2.964255693,2016,3.8,6027141.011,277220.1105
49725.822,173,02/26/16,22:08:27,49724.627,349,49726.227,308,49728.34847,632,49728.49939,334,2.967122,2016,3.8,6027141.202,277219.9059
49725.755,171,02/26/16,22:08:27,49724.653,349,49726.317,308,49728.38659,632,49728.49256,334,2.967122,2016,3.8,6027141.395,277219.7023
49725.845,171,02/26/16,22:08:27,49724.6755,349,49726.407,308,49728.44067,630.4509804,49728.52005,333.7319588,3.010382,2016,3.8,6027141.589,277219.4982
49725.8,171,02/26/16,22:08:27,49724.698,349,49726.317,305,49728.44201,628.1752577,49728.50145,332.0412371,3.010382,2016,3.8,6027141.783,277219.2945
49725.867,168,02/26/16,22:08:27,49724.81,349,49726.429,303,49728.50844,625,49728.50519,332,3.010382,2016,3.8,6027141.977,277219.0897
49726.024,168,02/26/16,22:08:27,49724.875,347,49726.365,303,49728.60898,624.9607843,49728.5327,332,2.995962,2016,3.8,6027142.171,277218.8853
49725.8,168,02/26/16,22:08:27,49724.9,347,49726.452,303,49728.44418,623.3529412,49728.546,331.5490196,3.024802,2016,3.8,6027142.366,277218.6797
49725.957,168,02/26/16,22:08:27,49724.8757,347,49726.497,303,49728.45467,625.6666667,49728.54878,330,3.024802,2016,3.8,6027142.56,277218.4745
49725.957,168,02/26/16,22:08:27,49724.81,347,49726.46293,303,49728.50398,625,49728.52676,330,3.042088307,2016,3.8,6027142.754,277218.2691
49725.935,168,02/26/16,22:08:27,49724.878,349,49726.452,303,49728.57588,625,49728.62613,330,3.039222,2016,3.8,6027142.949,277218.0632
49725.98,168,02/26/16,22:08:27,49724.92,349,49726.631,300,49728.62909,625,49728.73183,330.5436893,3.065178,2016,3.8,6027143.144,277217.8576
49726.024,168,02/26/16,22:08:28,49724.89887,349,49726.564,303,49728.58705,623.5686275,49728.57736,331.8613861,3.050758,2016,3.8,6027143.34,277217.6527
49725.89,171,02/26/16,22:08:28,49724.833,349,49726.49756,303,49728.568,625.7647059,49728.68657,331.4285714,3.07383,2016,3.8,6027143.536,277217.4478
49725.845,171,02/26/16,22:08:28,49724.672,349,49726.474,303,49728.57187,627,49728.71501,330.970297,3.07383,2016,3.8,6027143.732,277217.2431
49725.845,168,02/26/16,22:08:28,49724.698,344,49726.384,303,49728.59054,627,49728.72463,330.6875,3.08825,2016,3.8,6027143.926,277217.0387
49725.89,171,02/26/16,22:08:28,49724.685,344,49726.564,303,49728.53618,625.3877551,49728.67616,331.6504854,3.108438,2016,3.8,6027144.121,277216.8343
49725.777,168,02/26/16,22:08:28,49724.672,344,49726.272,300,49728.52116,621.9306931,49728.65885,330.0776699,3.10267,2016,3.8,6027144.314,277216.63
49725.909,168,02/26/16,22:08:28,49724.762,342,49726.4167,299.0789474,49728.52756,623,49728.77,328.2527473,3.114206,2016,3.8,6027144.509,277216.4256
49725.96,166,02/26/16,22:08:28,49724.85387,343.9756098,49726.45453,298.0131579,49728.61612,622.7920792,49728.82691,327,3.114206,2016,3.8,6027144.701,277216.2213
49726.002,166,02/26/16,22:08:28,49724.92,342,49726.564,298,49728.65265,620.3564356,49728.905,327,3.114206,2016,3.8,6027144.895,277216.0169
49726.111,164,02/26/16,22:08:28,49724.95479,340.5092025,49726.699,295,49728.70517,618.5918367,49728.91283,326.8613861,3.122858,2016,3.8,6027145.085,277215.8114
49726.14,164,02/26/16,22:08:29,49724.99,342,49726.7325,296.5,49728.78424,616.6176471,49728.99052,325,3.125742,2016,3.8,6027145.271,277215.6032
49726.182,166,02/26/16,22:08:29,49725.148,342,49726.789,298,49728.87329,620,49729.01854,325,3.128626,2016,3.8,6027145.457,277215.395
49726.227,166,02/26/16,22:08:29,49725.189,344,49726.837,298,49728.96414,620,49729.13108,325.5833333,3.137278,2016,3.8,6027145.645,277215.1869
49726.317,166,02/26/16,22:08:29,49725.20192,344,49727.014,298,49729.05817,620,49729.24007,327,3.137278,2016,3.8,6027145.833,277214.9789
49726.452,166,02/26/16,22:08:29,49725.238,344,49727.09406,298.993865,49729.12767,618.745098,49729.32299,327,3.144443767,2016,3.8,6027146.021,277214.7722
49726.317,168,02/26/16,22:08:29,49725.234,344,49727.084,300,49729.09335,620,49729.35674,327,3.151698,2016,3.8,6027146.209,277214.5638
49726.362,166,02/26/16,22:08:29,49725.148,342,49727.059,300,49729.12962,620,49729.3738,327,3.143046,2016,3.8,6027146.399,277214.3571
49726.407,166,02/26/16,22:08:29,49725.15893,342,49727.084,300,49729.11439,620,49729.4,327,3.151698,2016,3.8,6027146.589,277214.1489
49726.429,166,02/26/16,22:08:29,49725.17,342,49727.104,298,49729.10912,620,49729.40329,326.9411765,3.151698,2016,3.8,6027146.779,277213.9423
49726.41,166,02/26/16,22:08:30,49725.1,339,49727.02644,298,49729.13662,615.8529412,49729.44103,325,3.135880233,2016,3.8,6027146.969,277213.7339
49726.407,166,02/26/16,22:08:30,49725.08,339,49727.017,298,49729.04367,618,49729.4302,325,3.143046,2016,3.8,6027147.16,277213.5266
49726.362,166,02/26/16,22:08:30,49725.17,342,49726.969,298,49729.08087,618,49729.50675,325,3.128626,2016,3.8,6027147.35,277213.3189
49726.564,166,02/26/16,22:08:30,49725.281,342,49727.171,298,49729.32857,619.4455446,49729.62673,325,3.151698,2016,3.8,6027147.54,277213.1114
49726.654,166,02/26/16,22:08:30,49725.373,339,49727.3523,298,49729.36557,620,49729.77021,326.3465347,3.133005407,2016,3.8,6027147.731,277212.9041
49726.725,166,02/26/16,22:08:30,49725.53,339,49727.328,298,49729.52937,619.7319588,49729.85122,325.9896907,3.128626,2016,3.8,6027147.925,277212.698
49726.856,166,02/26/16,22:08:30,49725.552,337,49727.534,295,49729.4943,618.0618557,49729.86515,325,3.137278,2016,3.8,6027148.127,277212.4978
49726.721,164,02/26/16,22:08:30,49725.48947,338.1165644,49727.376,295,49729.45118,615.3861386,49729.85039,324.4193548,3.157466,2016,3.8,6027148.329,277212.2977
49726.834,164,02/26/16,22:08:30,49725.44,339,49727.373,295,49729.43183,613.8543689,49729.85194,322.0967742,3.137278,2016,3.8,6027148.529,277212.0973
49726.769,164,02/26/16,22:08:30,49725.57334,339,49727.351,295,49729.52681,613,49729.92103,322,3.171886,2016,3.8,6027148.731,277211.8976
49726.879,161,02/26/16,22:08:30,49725.71,337,49727.466,293,49729.585,613,49729.99508,321.1958763,3.143046,2016,3.8,6027148.93,277211.6968
49727.081,159,02/26/16,22:08:31,49725.98,334,49727.508,291,49729.72,613,49730.08122,320,3.137278,2016,3.8,6027149.13,277211.4964
49727.264,159,02/26/16,22:08:31,49726.01557,334,49727.759,291,49729.85245,610.8235294,49730.097,320,3.151698,2016,3.8,6027149.327,277211.2945
49727.306,159,02/26/16,22:08:31,49726.069,334,49727.9258,289.5092025,49729.92211,610,49730.31267,320.7010309,3.128626,2016,3.8,6027149.526,277211.0929
49727.354,159,02/26/16,22:08:31,49726.114,334,49727.958,288,49729.98974,610,49730.33611,320,3.128626,2016,3.8,6027149.722,277210.8901
49727.306,159,02/26/16,22:08:31,49726.137,334,49728.006,291,49730.02547,610,49730.35059,320,3.122858,2016,3.8,6027149.821,277210.7895
49727.466,159,02/26/16,22:08:31,49726.17029,333.006135,49728.096,288,49730.09556,610,49730.48082,320,3.157466,2016,3.8,6027149.921,277210.6888
49727.486,159,02/26/16,22:08:31,49726.294,332,49728.2283,289.4907975,49730.31533,610,49730.63314,320,3.130023767,2016,3.8,6027150.019,277210.587
49727.601,159,02/26/16,22:08:31,49726.387,334,49728.343,291,49730.41176,610,49730.70816,318.3298969,3.137278,2016,3.8,6027150.117,277210.4858
49727.756,159,02/26/16,22:08:31,49726.474,334,49728.411,288,49730.50071,610,49730.77929,317,3.128626,2016,3.8,6027150.218,277210.3858
49727.714,159,02/26/16,22:08:31,49726.48543,334,49728.635,288,49730.58812,610,49730.87545,317,3.137278,2016,3.8,6027150.323,277210.2879
49727.804,159,02/26/16,22:08:32,49726.497,334,49728.366,288,49730.56144,608.7916667,49730.93065,317,3.122858,2016,3.8,6027150.423,277210.1872
49727.891,159,02/26/16,22:08:32,49726.542,330,49728.523,288,49730.63746,605,49730.95579,317,3.128626,2016,3.8,6027150.522,277210.0863
49727.781,156,02/26/16,22:08:32,49726.654,327,49728.478,286,49730.64959,604.8431373,49730.99622,317,3.128626,2016,3.8,6027150.622,277209.9858
49727.939,156,02/26/16,22:08:32,49726.769,330,49728.613,286,49730.75812,603.2352941,49731.07825,316.5445545,3.114206,2016,3.8,6027150.721,277209.8846
49728.183,156,02/26/16,22:08:32,49726.8915,331,49728.7,288,49730.80241,603,49731.26266,315,3.137278,2016,3.8,6027150.824,277209.7858
49728.096,154,02/26/16,22:08:32,49726.991,332,49728.8151,286,49730.96749,605,49731.20067,315,3.111339693,2016,3.8,6027150.923,277209.6842
49728.276,156,02/26/16,22:08:32,49727.242,330,49728.88,286,49731.06121,604.745098,49731.31177,315,3.108438,2016,3.8,6027151.021,277209.5827
49728.433,156,02/26/16,22:08:32,49727.328,330,49729.043,286,49731.16841,603.1568627,49731.43694,315.5773196,3.108438,2016,3.8,6027151.299,277209.4261
49728.523,156,02/26/16,22:08:32,49727.39658,330,49729.22,286,49731.27834,604.5051546,49731.62629,317,3.114206,2016,3.8,6027151.472,277209.2118
49728.658,159,02/26/16,22:08:33,49727.508,330,49729.32079,286.993865,49731.35604,608.745098,49731.7076,317,3.07383,2016,3.8,6027151.644,277208.9968
49728.793,159,02/26/16,22:08:33,49727.489,332,49729.355,288,49731.314,610,49731.71516,317,3.07383,2016,3.8,6027151.816,277208.7821
49728.68,159,02/26/16,22:08:33,49727.486,332,49729.22,288,49731.314,610,49731.70479,318.1470588,3.10267,2016,3.8,6027151.989,277208.5676
49728.655,159,02/26/16,22:08:33,49727.55415,331.0123457,49729.31,291,49731.4242,610,49731.74266,320,3.065178,2016,3.8,6027152.155,277208.3493
49728.905,159,02/26/16,22:08:33,49727.624,330,49729.355,288,49731.56194,608.745098,49731.85754,320,3.050758,2016,3.8,6027152.329,277208.1359
49729.108,159,02/26/16,22:08:33,49727.913,334,49729.77283,289.4907975,49731.85595,610,49732.16037,318.1176471,3.062311693,2016,3.8,6027152.505,277207.9227
49729.111,159,02/26/16,22:08:33,49727.961,334,49729.827,288,49731.9244,609.6226415,49732.20833,317,3.065178,2016,3.8,6027152.681,277207.7099
49729.175,159,02/26/16,22:08:33,49727.894,334,49729.897,288,49731.95878,605.8018868,49732.2023,317,3.08825,2016,3.8,6027152.847,277207.4924
49729.243,159,02/26/16,22:08:33,49727.89249,332.993865,49729.94,288,49731.98138,607.0967742,49732.30653,317,3.050758,2016,3.8,6027153.02,277207.2778
49729.243,159,02/26/16,22:08:33,49727.894,332,49729.96296,288,49732.04009,608,49732.42838,317,3.037735767,2016,3.8,6027153.189,277207.0609
49729.377,159,02/26/16,22:08:34,49727.983,332,49729.875,288,49732.14013,608.25,49732.48461,317,3.03057,2016,3.8,6027153.36,277206.8448
49729.31,161,02/26/16,22:08:34,49728.07,334,49730.142,288,49732.08022,609.9375,49732.53576,317,3.039222,2016,3.8,6027153.522,277206.6242
49729.4,161,02/26/16,22:08:34,49728.10572,332.993865,49729.962,291,49732.18945,610,49732.61569,317.4020619,3.039222,2016,3.8,6027153.689,277206.4056
