MAG1,SIGNAL1,DATE,TIME,MAG2,SIGNAL2,MAG3,SIGNAL3,MAG4,SIGNAL4,MAG5,SIGNAL5,ALTITUDE,LINE,LAYBACK,MAG3_NORTH,MAG3_EAST
49730.142,742,02/27/16,07:51:09,49733.383,903,49732.64,994,49735.00474,588,49734.63832,281,4.253584,1031,3.8,6027666.913,276662.1647
49730.235,742,02/27/16,07:51:09,49733.652,901,49732.85528,997.4907975,49735.1954,586.742268,49734.71022,281,4.275907313,1031,3.8,6027667.083,276661.9676
49730.322,740,02/27/16,07:51:09,49733.65347,899.5269461,49732.891,999,49735.22525,587.6037736,49734.72969,281,4.287172,1031,3.8,6027667.256,276661.7657
49730.37,742,02/27/16,07:51:09,49733.655,898,49732.955,996,49735.117,586,49734.70488,281,4.26478,1031,3.8,6027667.431,276661.5617
49730.367,740,02/27/16,07:51:09,49733.7,898,49732.846,996,49735.18844,586,49734.72518,279.7941176,4.273177,1031,3.8,6027667.607,276661.3574
49730.437,740,02/27/16,07:51:09,49733.812,898,49732.891,994,49735.21754,584.71875,49734.85229,278,4.306765,1031,3.8,6027667.772,276661.1656
49730.524,740,02/27/16,07:51:09,49733.85672,898,49732.93423,994,49735.28049,583,49734.92376,278,4.306765,1031,3.8,6027667.949,276660.9591
49730.594,740,02/27/16,07:51:09,49733.902,898,49732.978,994,49735.43118,582.8823529,49734.92319,278,4.306765,1031,3.8,6027668.118,276660.7626
49730.637,740,02/27/16,07:51:09,49733.97,898,49733.023,991,49735.43359,581.2745098,49734.91546,278,4.334755,1031,3.8,6027668.296,276660.5556
49730.684,737,02/27/16,07:51:10,49734.015,898,49733.003,994,49735.38515,582.3958333,49734.94224,278,4.315162,1031,3.8,6027668.467,276660.3567
49730.639,740,02/27/16,07:51:10,49733.97,901,49733.00151,995.006135,49735.42374,583.9896907,49734.96297,278,4.330582258,1031,3.8,6027668.638,276660.1566
49730.682,740,02/27/16,07:51:10,49733.9475,899.5,49733.003,996,49735.40932,586,49735.00947,278,4.334755,1031,3.8,6027668.811,276659.9557
49730.639,740,02/27/16,07:51:10,49733.925,898,49732.933,996,49735.41092,586,49735.0392,278,4.34875,1031,3.8,6027668.983,276659.7536
49730.729,740,02/27/16,07:51:10,49733.88,898,49732.981,996,49735.49512,583.7058824,49735.08999,278,4.37674,1031,3.8,6027669.151,276659.5501
49730.861,742,02/27/16,07:51:10,49734.105,898,49733.1597,998.9634146,49735.53588,586,49735.232,281,4.376569329,1031,3.8,6027669.318,276659.3472
49730.887,742,02/27/16,07:51:10,49734.11607,898,49733.204,1000,49735.57142,586,49735.28345,281,4.3865365,1031,3.8,6027669.487,276659.1453
49730.932,742,02/27/16,07:51:10,49734.127,898,49733.248,1001,49735.746,586,49735.23945,281,4.396333,1031,3.8,6027669.653,276658.9491
49730.932,742,02/27/16,07:51:10,49734.217,901,49733.25,999,49735.6023,586,49735.27013,281,4.410328,1031,3.8,6027669.823,276658.7481
49730.929,742,02/27/16,07:51:11,49734.15,901,49733.34,996,49735.75207,584.4257426,49735.364,281,4.415926,1031,3.8,6027669.99,276658.5524
49730.977,740,02/27/16,07:51:11,49734.14852,899.5185185,49733.33901,996,49735.67635,586,49735.42422,281,4.420072667,1031,3.8,6027670.156,276658.3503
49730.977,742,02/27/16,07:51:11,49734.147,898,49733.338,996,49735.7922,586,49735.41525,281,4.424323,1031,3.8,6027670.32,276658.1531
49730.996,740,02/27/16,07:51:11,49734.195,898,49733.408,996,49735.77158,586,49735.37618,281,4.438318,1031,3.8,6027670.486,276657.9519
49731.134,740,02/27/16,07:51:11,49734.33,898,49733.408,999,49735.72266,586,49735.34302,280.0204082,4.471906,1031,3.8,6027670.652,276657.7564
49731.089,737,02/27/16,07:51:11,49734.33,898,49733.3275,996,49735.76463,584.9117647,49735.38422,278,4.477504,1031,3.8,6027670.817,276657.561
49731.157,740,02/27/16,07:51:11,49734.341,898,49733.295,996,49735.83647,583,49735.53925,278,4.491499,1031,3.8,6027670.984,276657.3661
49731.201,740,02/27/16,07:51:11,49734.352,898,49733.405,996,49735.83885,583,49735.56516,278,4.505494,1031,3.8,6027671.15,276657.1708
49731.291,740,02/27/16,07:51:11,49734.442,898,49733.52,994,49735.92723,583,49735.57079,278,4.519489,1031,3.8,6027671.313,276656.9734
49731.221,742,02/27/16,07:51:11,49734.397,901,49733.585,999,49735.99522,586,49735.636,281,4.525087,1031,3.8,6027671.476,276656.7795
49731.269,742,02/27/16,07:51:11,49734.41964,901,49733.62021,1000.006135,49736.06162,586.4158416,49735.67273,281,4.541984031,1031,3.8,6027671.641,276656.5812
49731.314,742,02/27/16,07:51:12,49734.442,901,49733.655,1001,49736.06351,587.9793814,49735.63433,281,4.558675,1031,3.8,6027671.808,276656.3878
49731.314,742,02/27/16,07:51:12,49734.622,903,49733.588,1001,49736.02342,586.3092784,49735.61235,281,4.567072,1031,3.8,6027671.976,276656.1904
49731.269,742,02/27/16,07:51:12,49734.532,901,49733.54,999,49735.98841,587.3137255,49735.59504,281,4.581067,1031,3.8,6027672.146,276655.9972
49731.224,745,02/27/16,07:51:12,49734.487,903,49733.5525,999,49736.06786,588.9411765,49735.70812,282.8235294,4.5768685,1031,3.8,6027672.316,276655.8002
49731.356,745,02/27/16,07:51:12,49734.5655,903,49733.652,999,49736.10652,591.2156863,49735.66188,283,4.586665,1031,3.8,6027672.484,276655.6054
49731.404,747,02/27/16,07:51:12,49734.644,903,49733.7,1001,49735.92625,592.8039216,49735.63495,283,4.595062,1031,3.8,6027672.651,276655.4099
49731.359,747,02/27/16,07:51:12,49734.577,903,49733.61,1003,49735.93974,591.4791667,49735.65049,283,4.60066,1031,3.8,6027672.819,276655.2153
49731.246,747,02/27/16,07:51:12,49734.375,906,49733.47442,1006,49735.81571,594.2352941,49735.57439,283,4.634162141,1031,3.8,6027672.988,276655.0215
49731.246,747,02/27/16,07:51:12,49734.35236,906,49733.405,1006,49735.86817,591.3333333,49735.60234,283,4.648243,1031,3.8,6027673.159,276654.8285
49731.291,747,02/27/16,07:51:12,49734.33,906,49733.565,1003,49735.90484,592.9363636,49735.63999,283,4.681831,1031,3.8,6027673.331,276654.6363
49731.269,745,02/27/16,07:51:13,49734.372,906,49733.562,1003,49735.97342,587.7181818,49735.68714,282.1340206,4.648243,1031,3.8,6027673.507,276654.447
49731.424,745,02/27/16,07:51:13,49734.714,903,49733.767,999,49736.12629,586,49735.69778,281,4.662238,1031,3.8,6027673.687,276654.2618
49731.471,742,02/27/16,07:51:13,49734.71299,903,49733.73329,999,49736.14731,586,49735.64501,281,4.683359288,1031,3.8,6027673.868,276654.0751
49731.471,745,02/27/16,07:51:13,49734.712,903,49733.7,999,49736.11012,586,49735.59002,281,4.704223,1031,3.8,6027674.047,276653.8894
49731.404,742,02/27/16,07:51:13,49734.644,903,49733.585,999,49735.86581,586,49735.5895,281,4.695826,1031,3.8,6027674.228,276653.7022
49731.336,745,02/27/16,07:51:13,49734.465,903,49733.453,1001,49735.86865,587.4117647,49735.61306,281,4.695826,1031,3.8,6027674.407,276653.5161
49731.314,745,02/27/16,07:51:13,49734.507,903,49733.50785,1003,49735.97763,591,49735.65203,281,4.711263429,1031,3.8,6027674.587,276653.3285
49731.449,745,02/27/16,07:51:13,49734.56415,903,49733.565,1003,49736.06892,591,49735.64115,281,4.718218,1031,3.8,6027674.76,276653.1426
49731.516,745,02/27/16,07:51:13,49734.622,903,49733.678,1001,49735.95648,591,49735.60974,282.1176471,4.729414,1031,3.8,6027674.931,276652.9589
49731.449,745,02/27/16,07:51:13,49734.622,903,49733.54,1001,49735.96625,591,49735.59676,283,4.737811,1031,3.8,6027675.099,276652.7777
49731.471,745,02/27/16,07:51:14,49734.577,901,49733.52,1001,49735.9693,588,49735.61464,282.9803922,4.757404,1031,3.8,6027675.265,276652.599
49731.424,745,02/27/16,07:51:14,49734.53377,901.993865,49733.56323,1001,49735.94041,588,49735.66625,281.3921569,4.761576742,1031,3.8,6027675.43,276652.4226
49731.426,745,02/27/16,07:51:14,49734.49,903,49733.607,1001,49735.99729,588,49735.70935,282.2916667,4.765801,1031,3.8,6027675.593,276652.2495
49731.494,745,02/27/16,07:51:14,49734.554,903,49733.7,999,49736.10212,588,49735.73522,283,4.779796,1031,3.8,6027675.76,276652.076
49731.561,745,02/27/16,07:51:14,49734.804,903,49733.877,999,49736.18776,587.0693069,49735.69634,281,4.813384,1031,3.8,6027675.929,276651.9028
49731.584,742,02/27/16,07:51:14,49734.713,902,49733.7885,999,49736.15039,586.556701,49735.63342,281,4.8231805,1031,3.8,6027676.104,276651.7254
49731.471,742,02/27/16,07:51:14,49734.622,901,49733.7,999,49736.06696,587.4607843,49735.64135,281,4.832977,1031,3.8,6027676.278,276651.5463
49731.516,742,02/27/16,07:51:14,49734.554,901,49733.7,999,49735.93994,583.4411765,49735.62184,281,4.818982,1031,3.8,6027676.457,276651.3633
49731.449,742,02/27/16,07:51:14,49734.532,901,49733.7,999,49735.89635,583,49735.61696,281,4.832977,1031,3.8,6027676.635,276651.1789
49731.449,742,02/27/16,07:51:15,49734.554,898,49733.6875,996,49736.03341,587.2745098,49735.65704,278.125,4.844173,1031,3.8,6027676.816,276650.9924
49731.494,742,02/27/16,07:51:15,49734.59872,898,49733.655,996,49736.07765,586.3137255,49735.656,278,4.846972,1031,3.8,6027676.996,276650.8035
49731.516,742,02/27/16,07:51:15,49734.644,898,49733.722,996,49736.14759,587.9215686,49735.65776,278,4.874962,1031,3.8,6027677.175,276650.6132
49731.539,742,02/27/16,07:51:15,49734.667,898,49733.742,996,49736.11929,586.4901961,49735.65778,278,4.874962,1031,3.8,6027677.354,276650.4228
49731.584,742,02/27/16,07:51:15,49734.779,901,49733.655,996,49736.05288,586.8118812,49735.54574,281,4.888957,1031,3.8,6027677.533,276650.2336
49731.561,745,02/27/16,07:51:15,49734.66719,901.993865,49733.56406,997.4907975,49736.0016,587.5670103,49735.52487,281,4.895911571,1031,3.8,6027677.712,276650.0428
49731.424,747,02/27/16,07:51:15,49734.554,903,49733.472,999,49735.87249,586.1188119,49735.53626,282.3267327,4.902952,1031,3.8,6027677.892,276649.8533
49731.426,745,02/27/16,07:51:15,49734.465,903,49733.475,1001,49736.05453,587.7227723,49735.61773,283,4.894555,1031,3.8,6027678.072,276649.6625
49731.539,745,02/27/16,07:51:15,49734.734,906,49733.678,1001,49736.08469,589.9705882,49735.68616,283,4.928143,1031,3.8,6027678.255,276649.4748
49731.494,745,02/27/16,07:51:15,49734.622,903,49733.61994,1003,49736.11374,591,49735.61292,283,4.943580429,1031,3.8,6027678.442,276649.2868
49731.449,745,02/27/16,07:51:15,49734.622,903,49733.61,1003,49736.19429,590.6470588,49735.62872,281.5825243,4.950535,1031,3.8,6027678.625,276649.0985
49731.516,745,02/27/16,07:51:16,49734.622,903,49733.655,1003,49736.01403,588.2647059,49735.63499,281,4.956133,1031,3.8,6027678.809,276648.9103
49731.539,745,02/27/16,07:51:16,49734.734,901,49733.652,1001,49736.01033,586.5154639,49735.62761,281,4.956133,1031,3.8,6027678.993,276648.7216
49731.539,745,02/27/16,07:51:16,49734.689,901,49733.644,999,49736.0508,586,49735.63321,282.9207921,4.9827235,1031,3.8,6027679.177,276648.5325
49731.516,745,02/27/16,07:51:16,49734.67807,901,49733.61,999,49735.94443,586,49735.59828,281.4123711,4.989721,1031,3.8,6027679.357,276648.3417
49731.539,745,02/27/16,07:51:16,49734.667,901,49733.652,999,49736.14139,586,49735.6589,281,5.012113,1031,3.8,6027679.535,276648.1489
49731.561,742,02/27/16,07:51:16,49734.734,898,49733.79,996,49736.06368,586,49735.72105,279.7821782,5.003716,1031,3.8,6027679.712,276647.9565
49731.606,742,02/27/16,07:51:16,49734.734,898,49733.88,996,49736.19674,586,49735.72676,278,5.017711,1031,3.8,6027679.889,276647.7656
49731.539,742,02/27/16,07:51:16,49734.734,899.4907975,49733.87851,996,49736.21473,586,49735.76409,278,5.038574712,1031,3.8,6027680.066,276647.5734
49731.584,742,02/27/16,07:51:16,49734.734,901,49733.877,996,49736.25253,586.1359223,49735.68012,278,5.059696,1031,3.8,6027680.244,276647.383
49731.606,742,02/27/16,07:51:16,49734.847,898,49733.79,994,49736.13143,587.7087379,49735.64552,278,5.079289,1031,3.8,6027680.421,276647.1913
49731.603,740,02/27/16,07:51:17,49734.847,896,49733.835,994,49736.16881,586.625,49735.64613,277.4639175,5.059696,1031,3.8,6027680.599,276647.0013
49731.584,737,02/27/16,07:51:17,49734.872,896,49733.811,992.5,49736.19636,581,49735.73773,276,5.082088,1031,3.8,6027680.779,276646.8115
49731.651,737,02/27/16,07:51:17,49734.83721,896.993865,49733.855,994,49736.24508,581,49735.68075,277.5,5.084887,1031,3.8,6027680.962,276646.6245
49731.606,740,02/27/16,07:51:17,49734.802,898,49733.902,991,49736.26217,581,49735.65732,278,5.093284,1031,3.8,6027681.145,276646.4377
49731.606,740,02/27/16,07:51:17,49734.802,898,49733.88,994,49736.18072,581,49735.64816,278,5.093284,1031,3.8,6027681.328,276646.2506
49731.606,737,02/27/16,07:51:17,49734.914,898,49733.8785,992.5,49736.21913,583,49735.65941,277.9805825,5.121274,1031,3.8,6027681.511,276646.0631
49731.629,737,02/27/16,07:51:17,49734.914,897.006135,49733.902,991,49736.23026,583,49735.69244,276.407767,5.121274,1031,3.8,6027681.693,276645.8753
49731.651,735,02/27/16,07:51:17,49734.914,896,49733.947,989,49736.26621,582.9793814,49735.70281,276,5.126872,1031,3.8,6027681.87,276645.686
49731.674,735,02/27/16,07:51:17,49734.959,894,49733.992,986,49736.28291,581.3092784,49735.72194,274.71875,5.121274,1031,3.8,6027682.048,276645.4948
49731.651,732,02/27/16,07:51:18,49734.892,894,49734.03505,989,49736.24035,580.0784314,49735.78453,273,5.140533786,1031,3.8,6027682.226,276645.3046
49731.651,732,02/27/16,07:51:18,49734.91536,892.5092025,49734.08014,987.5279503,49736.27524,578.2352941,49735.69718,273,5.154601224,1031,3.8,6027682.405,276645.1129
49731.696,730,02/27/16,07:51:18,49734.939,891,49734.127,986,49736.31225,576.1875,49735.72636,273,5.168857,1031,3.8,6027682.583,276644.9221
49731.674,730,02/27/16,07:51:18,49734.982,891,49734.217,984,49736.32913,578.71875,49735.7358,273,5.154862,1031,3.8,6027682.762,276644.7299
49731.651,730,02/27/16,07:51:18,49734.937,891,49734.217,981,49736.34848,579,49735.69804,272.3921569,5.174455,1031,3.8,6027682.942,276644.5386
49731.584,728,02/27/16,07:51:18,49734.802,886,49734.127,979,49736.23493,575.3541667,49735.69755,271,5.161816571,1031,3.8,6027683.121,276644.347
49731.539,728,02/27/16,07:51:18,49734.7693,886,49734.127,979,49736.19983,574,49735.66929,271,5.168857,1031,3.8,6027683.3,276644.1551
49731.539,728,02/27/16,07:51:18,49734.737,886,49734.037,979,49736.11327,574,49735.63239,269.8910891,5.168857,1031,3.8,6027683.48,276643.9631
49731.561,728,02/27/16,07:51:18,49734.867,886,49734.08,977,49736.22525,571.7352941,49735.62881,269,5.168857,1031,3.8,6027683.66,276643.7708
49731.539,728,02/27/16,07:51:18,49734.869,889,49734.127,974,49736.22904,570.1960784,49735.679,269,5.208043,1031,3.8,6027683.841,276643.5785
49731.584,725,02/27/16,07:51:18,49734.90321,889,49734.14964,974,49736.26113,569.4375,49735.64247,269,5.198186399,1031,3.8,6027684.021,276643.386
49731.606,723,02/27/16,07:51:19,49734.937,889,49734.172,974,49736.33169,571,49735.66404,269,5.18845,1031,3.8,6027684.205,276643.1965
49731.606,725,02/27/16,07:51:19,49734.984,886,49734.15027,976.9634146,49736.31405,571,49735.57761,269,5.182920268,1031,3.8,6027684.392,276643.008
49731.539,725,02/27/16,07:51:19,49734.937,886,49734.102,974,49736.18439,569.9108911,49735.56619,269,5.18845,1031,3.8,6027684.575,276642.819
49731.539,725,02/27/16,07:51:19,49734.937,886,49734.04666,975.5092025,49736.20357,571.8350515,49735.56872,269,5.192674258,1031,3.8,6027684.76,276642.6303
49731.516,725,02/27/16,07:51:19,49734.91464,886,49733.992,977,49736.2111,573.6764706,49735.55118,269,5.196847,1031,3.8,6027684.943,276642.4411
49731.491,725,02/27/16,07:51:19,49734.892,886,49734.015,974,49736.15965,571.2647059,49735.59267,269,5.18845,1031,3.8,6027685.125,276642.2524
49731.471,725,02/27/16,07:51:19,49734.847,886,49734.06,972,49736.12012,573.1176471,49735.57875,269,5.182852,1031,3.8,6027685.306,276642.0631
49731.426,723,02/27/16,07:51:19,49734.869,884,49733.97979,974,49736.14321,569.7128713,49735.41175,269,5.202479344,1031,3.8,6027685.485,276641.8724
49731.404,720,02/27/16,07:51:19,49734.859,884,49733.945,974,49736.09918,571,49735.49883,266.59375,5.208043,1031,3.8,6027685.663,276641.6817
49731.426,720,02/27/16,07:51:19,49734.849,884,49734.037,972,49736.176,571,49735.50884,266,5.196847,1031,3.8,6027685.841,276641.4911
49731.359,720,02/27/16,07:51:20,49734.824,881,49734.082,972,49736.1216,565.3168317,49735.49071,266,5.196847,1031,3.8,6027686.019,276641.3005
49731.314,720,02/27/16,07:51:20,49734.689,881,49733.992,967,49736.10731,566,49735.476,266,5.196847,1031,3.8,6027686.196,276641.1104
49731.291,720,02/27/16,07:51:20,49734.6665,881,49734.0135,967,49736.10238,565.4705882,49735.47856,264.2947368,5.1926485,1031,3.8,6027686.374,276640.9198
49731.266,718,02/27/16,07:51:20,49734.644,881,49734.035,967,49736.08676,564,49735.47703,265.3137255,5.18845,1031,3.8,6027686.547,276640.727
49731.291,718,02/27/16,07:51:20,49734.757,881,49734.017,964,49736.12455,564,49735.43239,266,5.196847,1031,3.8,6027686.718,276640.5315
49731.291,720,02/27/16,07:51:20,49734.802,881,49734.012,967,49736.11458,564,49735.39981,266,5.174455,1031,3.8,6027686.891,276640.338
49731.224,718,02/27/16,07:51:20,49734.779,884,49733.93593,967,49736.04727,564,49735.31065,266,5.178679258,1031,3.8,6027687.064,276640.1426
49731.224,718,02/27/16,07:51:20,49734.734,882.5,49733.925,967,49736.05162,564.2156863,49735.36358,266,5.182852,1031,3.8,6027687.238,276639.9492
49731.269,718,02/27/16,07:51:20,49734.689,881,49733.9,967,49735.98253,565.8039216,49735.37392,264.9019608,5.182852,1031,3.8,6027687.413,276639.7551
49731.064,718,02/27/16,07:51:20,49734.599,881,49733.812,967,49736.00775,568.25,49735.34903,264.7128713,5.18845,1031,3.8,6027687.588,276639.5611
49731.112,718,02/27/16,07:51:21,49734.577,881,49733.78864,969,49735.85557,564.742268,49735.319,266,5.185668172,1031,3.8,6027687.768,276639.3693
49731.089,718,02/27/16,07:51:21,49734.58807,881,49733.765,969,49735.93588,565.5882353,49735.28282,266,5.182852,1031,3.8,6027687.949,276639.1784
49731.089,718,02/27/16,07:51:21,49734.599,881,49733.812,967,49735.974,564,49735.30014,264.8380952,5.196847,1031,3.8,6027688.13,276638.9878
49731.067,718,02/27/16,07:51:21,49734.577,876,49733.79,964,49736.0081,564,49735.30271,264.7755102,5.168857,1031,3.8,6027688.312,276638.7966
49731.019,718,02/27/16,07:51:21,49734.509,876,49733.742,964,49735.85352,564,49735.24935,264,5.182852,1031,3.8,6027688.493,276638.6055
49731.022,715,02/27/16,07:51:21,49734.5315,877.5,49733.7435,964,49735.82652,564,49735.21318,264,5.1898495,1031,3.8,6027688.675,276638.4138
49730.999,718,02/27/16,07:51:21,49734.554,879,49733.745,964,49735.91802,564,49735.12778,264,5.196847,1031,3.8,6027688.856,276638.2226
49730.954,715,02/27/16,07:51:21,49734.509,879,49733.7,964,49735.79253,564,49735.08289,264,5.182852,1031,3.8,6027689.038,276638.0319
49730.974,715,02/27/16,07:51:21,49734.465,879,49733.607,964,49735.80008,564,49735.07263,264,5.208043,1031,3.8,6027689.219,276637.8416
49730.909,715,02/27/16,07:51:22,49734.53172,879,49733.69972,960.5092025,49735.87006,564,49735.11478,264,5.188364141,1031,3.8,6027689.4,276637.6517
49730.932,715,02/27/16,07:51:22,49734.4985,877.5,49733.745,959,49735.79853,563.6862745,49735.13361,264,5.202445,1031,3.8,6027689.58,276637.4622
49730.909,715,02/27/16,07:51:22,49734.465,876,49733.745,959,49735.83665,562.0980392,49735.10185,264,5.208043,1031,3.8,6027689.76,276637.2729
49730.884,713,02/27/16,07:51:22,49734.465,879,49733.72,962,49735.80241,559.7128713,49735.05484,264,5.174455,1031,3.8,6027689.939,276637.0838
49730.819,713,02/27/16,07:51:22,49734.285,879,49733.52,962,49735.71204,558.1960784,49735.074,261,5.196847,1031,3.8,6027690.117,276636.8941
49730.729,713,02/27/16,07:51:22,49734.2625,877.5,49733.5075,960.5,49735.724,557.4158416,49734.94537,263.4117647,5.1926485,1031,3.8,6027690.295,276636.7043
49730.682,713,02/27/16,07:51:22,49734.24,876,49733.495,959,49735.72033,559.0618557,49734.95792,262.0625,5.18845,1031,3.8,6027690.471,276636.5151
49730.684,713,02/27/16,07:51:22,49734.147,879,49733.43,959,49735.57169,561.5670103,49734.9714,262.3823529,5.18845,1031,3.8,6027690.649,276636.3254
49730.592,713,02/27/16,07:51:22,49734.082,879,49733.315,959,49735.39467,563.3333333,49734.94647,263.1649485,5.202445,1031,3.8,6027690.825,276636.1364
49730.617,713,02/27/16,07:51:22,49734.082,876,49733.24927,959,49735.53483,561.1875,49734.81298,261,5.196847,1031,3.8,6027691.003,276635.9469
49730.594,713,02/27/16,07:51:22,49734.116,876,49733.293,959,49735.40809,559,49734.802,261,5.196847,1031,3.8,6027691.179,276635.7577
49730.637,713,02/27/16,07:51:23,49734.15,876,49733.318,959,49735.54865,559,49734.8245,261,5.196847,1031,3.8,6027691.266,276635.6626
49730.639,713,02/27/16,07:51:23,49734.217,876,49733.363,959,49735.566,559,49734.82527,261,5.202445,1031,3.8,6027691.353,276635.5669
49730.704,710,02/27/16,07:51:23,49734.39558,874,49733.40565,958.0123457,49735.59129,557,49734.82177,261,5.178601667,1031,3.8,6027691.441,276635.4718
49730.752,710,02/27/16,07:51:23,49734.397,874,49733.475,957,49735.63991,557,49734.87533,261,5.182852,1031,3.8,6027691.528,276635.3768
49730.864,713,02/27/16,07:51:23,49734.397,874,49733.495,957,49735.67718,557,49734.88025,261,5.174455,1031,3.8,6027691.616,276635.2819
49730.704,713,02/27/16,07:51:23,49734.465,874,49733.61,957,49735.75203,558.5876289,49734.87078,261,5.16046,1031,3.8,6027691.704,276635.1862
49730.797,710,02/27/16,07:51:23,49734.397,874,49733.652,955,49735.69835,557,49734.95924,259.0206186,5.146465,1031,3.8,6027691.792,276635.091
49730.752,710,02/27/16,07:51:23,49734.32991,874,49733.64256,955,49735.6866,557.4329897,49734.97844,260.6907216,5.146465,1031,3.8,6027691.88,276634.9959
49730.704,710,02/27/16,07:51:23,49734.262,874,49733.633,955,49735.53865,558.8811881,49734.90704,261,5.146465,1031,3.8,6027691.968,276634.901
49730.594,710,02/27/16,07:51:23,49734.15,874,49733.475,952,49735.46558,557.2574257,49734.869,261,5.135269,1031,3.8,6027692.056,276634.8051
49730.572,710,02/27/16,07:51:24,49734.06,874,49733.315,952,49735.4113,557,49734.82128,261,5.135269,1031,3.8,6027692.144,276634.7099
49730.569,710,02/27/16,07:51:24,49734.15,874,49733.3606,955.993865,49735.46781,557,49734.83376,261,5.147787227,1031,3.8,6027692.233,276634.6148
49730.639,710,02/27/16,07:51:24,49734.17113,874,49733.427,957,49735.49096,557.2474227,49734.81492,261,5.16046,1031,3.8,6027692.321,276634.5198
49730.592,710,02/27/16,07:51:24,49734.192,874,49733.453,955,49735.43668,558.9175258,49734.76555,261,5.112877,1031,3.8,6027692.41,276634.4254
49730.527,710,02/27/16,07:51:24,49734.06,874,49733.228,955,49735.43174,559,49734.71119,261,5.112877,1031,3.8,6027692.502,276634.332
49730.549,710,02/27/16,07:51:24,49734.285,876,49733.32751,957.993865,49735.51199,558.2371134,49734.71035,261,5.114319429,1031,3.8,6027692.592,276634.2379
49730.704,710,02/27/16,07:51:24,49734.34134,876,49733.408,959,49735.66973,557,49734.76588,263.4123711,5.107279,1031,3.8,6027692.682,276634.1439
49730.707,710,02/27/16,07:51:24,49734.397,876,49733.607,957,49735.63776,557,49734.79298,262.1764706,5.084887,1031,3.8,6027692.772,276634.05
49730.729,710,02/27/16,07:51:24,49734.42,874,49733.633,957,49735.78051,557,49734.81035,261,5.112877,1031,3.8,6027692.864,276633.9564
49730.749,708,02/27/16,07:51:25,49734.397,874,49733.675,957,49735.58358,559,49734.869,261,5.093284,1031,3.8,6027692.954,276633.8622
49730.752,710,02/27/16,07:51:25,49734.32909,874,49733.63123,954.4846626,49735.59826,558.4705882,49734.869,261,5.086243571,1031,3.8,6027693.044,276633.7681
49730.639,708,02/27/16,07:51:25,49734.262,874,49733.588,952,49735.50049,557,49734.77478,259.6041667,5.079289,1031,3.8,6027693.133,276633.674
49730.614,708,02/27/16,07:51:25,49734.17,872,49733.498,952,49735.52053,557,49734.734,259,5.051299,1031,3.8,6027693.318,276633.4882
49730.572,708,02/27/16,07:51:25,49734.15,872,49733.45,952,49735.44538,557,49734.74781,259,5.045701,1031,3.8,6027693.496,276633.298
49730.592,706,02/27/16,07:51:25,49734.15,869,49733.40836,953.3815789,49735.46147,553.3541667,49734.65089,259,5.052146066,1031,3.8,6027693.673,276633.1077
49730.549,706,02/27/16,07:51:25,49734.20634,869,49733.383,955,49735.45767,552,49734.71194,259,5.059696,1031,3.8,6027693.85,276632.9175
49730.639,706,02/27/16,07:51:25,49734.262,869,49733.543,952,49735.58473,552,49734.64608,259,5.051299,1031,3.8,6027694.027,276632.7277
49730.659,706,02/27/16,07:51:25,49734.33,869,49733.588,950,49735.57231,549.7572816,49734.61723,259,5.023309,1031,3.8,6027694.205,276632.5382
49730.752,703,02/27/16,07:51:25,49734.532,867,49733.857,942,49735.64499,549,49734.84633,256,5.017711,1031,3.8,6027694.382,276632.3483
49730.864,703,02/27/16,07:51:25,49734.54293,867,49733.84607,942,49735.71,549,49734.79233,256,5.010756429,1031,3.8,6027694.559,276632.1585
49730.839,701,02/27/16,07:51:26,49734.554,867,49733.835,942,49735.65559,549,49734.82374,254.7216495,5.003716,1031,3.8,6027694.735,276631.9691
49730.774,701,02/27/16,07:51:26,49734.487,867,49733.812,945,49735.62224,549,49734.83761,254,5.003716,1031,3.8,6027694.912,276631.78
49730.774,701,02/27/16,07:51:26,49734.285,867,49733.588,942,49735.499,547,49734.69391,254,4.975726,1031,3.8,6027695.089,276631.5905
49730.682,701,02/27/16,07:51:26,49734.26278,865.5185185,49733.57664,942,49735.5116,547.5360825,49734.74999,254,4.975726,1031,3.8,6027695.266,276631.401
49730.707,698,02/27/16,07:51:26,49734.24,864,49733.565,942,49735.54088,549,49734.7406,254,4.975726,1031,3.8,6027695.442,276631.2116
49730.707,698,02/27/16,07:51:26,49734.285,864,49733.585,942,49735.50319,549,49734.76867,254,4.961731,1031,3.8,6027695.619,276631.0225
49730.771,698,02/27/16,07:51:26,49734.262,864,49733.678,942,49735.59429,547.5882353,49734.78762,254,4.984123,1031,3.8,6027695.795,276630.8333
49730.752,698,02/27/16,07:51:26,49734.285,864,49733.60879,942,49735.50689,545.9306931,49734.757,254,4.946310422,1031,3.8,6027695.971,276630.6442
49730.729,698,02/27/16,07:51:26,49734.30607,864,49733.562,942,49735.49274,544,49734.72303,255.5098039,4.950535,1031,3.8,6027696.146,276630.4551
49730.771,701,02/27/16,07:51:26,49734.33,864,49733.633,940,49735.589,544,49734.74308,256,4.928143,1031,3.8,6027696.321,276630.2659
49730.797,701,02/27/16,07:51:27,49734.397,864,49733.7,940,49735.66078,546.3406593,49734.76584,256,4.914148,1031,3.8,6027696.494,276630.0753
