MAG1,SIGNAL1,DATE,TIME,MAG2,SIGNAL2,MAG3,SIGNAL3,MAG4,SIGNAL4,MAG5,SIGNAL5,ALTITUDE,LINE,LAYBACK,MAG3_NORTH,MAG3_EAST
49731.629,1191,02/26/16,23:54:55,49730.12079,1299,49731.606,1287,49731.374,1452.5,49730.54574,1110.911765,4.429921,2019,3.8,6028162.504,276127.3807
49731.764,1191,02/26/16,23:54:55,49730.167,1299,49731.76253,1287,49731.46312,1456.676471,49730.63947,1111,4.429921,2019,3.8,6028162.266,276127.5789
49731.764,1191,02/26/16,23:54:56,49730.28,1304,49731.898,1287,49731.42131,1449.123711,49730.56524,1111,4.424323,2019,3.8,6028162.072,276127.7515
49731.719,1194,02/26/16,23:54:56,49730.209,1304,49731.741,1287,49731.29123,1445.078431,49730.51234,1111.4375,4.410328,2019,3.8,6028161.861,276127.953
49731.606,1194,02/26/16,23:54:56,49730.15483,1304,49731.63037,1288.97561,49731.30949,1451.431373,49730.46112,1113,4.388209073,2019,3.8,6028161.673,276128.1404
49731.629,1194,02/26/16,23:54:56,49730.1,1304,49731.584,1289,49731.314,1457.254902,49730.47639,1113,4.387936,2019,3.8,6028161.471,276128.3427
49731.584,1196,02/26/16,23:54:56,49730.074,1304,49731.584,1289,49731.354,1452.352941,49730.50256,1113,4.354348,2019,3.8,6028161.265,276128.5228
49731.606,1194,02/26/16,23:54:56,49730.145,1306,49731.719,1287,49731.40381,1445.309278,49730.52494,1113,4.354348,2019,3.8,6028161.046,276128.6986
49731.606,1194,02/26/16,23:54:56,49730.164,1304,49731.696,1287,49731.40128,1449.536082,49730.52935,1113,4.34875,2019,3.8,6028160.838,276128.8831
49731.741,1194,02/26/16,23:54:56,49730.233,1300,49731.898,1289,49731.43522,1455.70297,49730.54524,1113,4.334755,2019,3.8,6028160.637,276129.0734
49731.741,1194,02/26/16,23:54:56,49730.277,1301,49731.898,1289,49731.366,1452.666667,49730.49149,1113,4.334755,2019,3.8,6028160.44,276129.2671
49731.741,1194,02/26/16,23:54:57,49730.28,1306,49731.943,1287,49731.3135,1448.333333,49730.4553,1113,4.301167,2019,3.8,6028160.258,276129.4687
49731.719,1194,02/26/16,23:54:57,49730.209,1306,49731.854,1287,49731.20497,1449.941176,49730.39305,1113,4.29277,2019,3.8,6028160.093,276129.6772
49731.606,1194,02/26/16,23:54:57,49730.132,1301,49731.741,1287,49731.11535,1456.117647,49730.32318,1113,4.29277,2019,3.8,6028159.926,276129.8748
49731.468,1194,02/26/16,23:54:57,49730.055,1296,49731.63121,1287.975904,49730.97444,1455.205882,49730.24932,1113,4.29277,2019,3.8,6028159.757,276130.078
49731.291,1194,02/26/16,23:54:57,49729.692,1304,49731.269,1289,49730.8875,1449.039604,49730.18538,1114.3125,4.26478,2019,3.8,6028159.585,276130.2711
49731.291,1196,02/26/16,23:54:57,49729.763,1306,49731.269,1289,49730.97831,1453.098039,49730.21531,1115.176471,4.26478,2019,3.8,6028159.409,276130.4681
49731.314,1194,02/26/16,23:54:57,49729.77227,1306,49731.336,1292,49731.03152,1457.068627,49730.23221,1113,4.253584,2019,3.8,6028159.23,276130.656
49731.291,1196,02/26/16,23:54:57,49729.782,1306,49731.311,1289,49731.07288,1455.9375,49730.23471,1113,4.253584,2019,3.8,6028159.048,276130.8478
49731.314,1196,02/26/16,23:54:57,49729.897,1306,49731.426,1287,49731.11782,1449.323529,49730.26729,1114.543689,4.231192,2019,3.8,6028158.868,276131.035
49731.314,1196,02/26/16,23:54:57,49729.895,1304,49731.426,1289,49731.13566,1453.14433,49730.27066,1116,4.217197,2019,3.8,6028158.689,276131.2222
49731.336,1196,02/26/16,23:54:57,49729.94,1299,49731.539,1292,49731.15487,1454.814433,49730.25391,1115.628866,4.231192,2019,3.8,6028158.51,276131.4091
49731.334,1196,02/26/16,23:54:58,49729.91863,1299.993865,49731.494,1289,49731.12524,1453.588235,49730.23303,1113.123711,4.206001,2019,3.8,6028158.33,276131.596
49731.314,1196,02/26/16,23:54:58,49729.872,1304,49731.494,1289,49731.06278,1451.813725,49730.20706,1116,4.206001,2019,3.8,6028158.15,276131.7827
49731.269,1196,02/26/16,23:54:58,49729.852,1306,49731.449,1292,49731.02913,1454.683168,49730.17929,1114.764706,4.197604,2019,3.8,6028157.973,276131.9667
49731.314,1194,02/26/16,23:54:58,49729.895,1304,49731.516,1289,49731.06566,1453.059406,49730.1599,1113,4.197604,2019,3.8,6028157.793,276132.1534
49731.314,1194,02/26/16,23:54:58,49729.895,1305,49731.516,1289,49731.015,1449.176471,49730.14497,1113,4.164016,2019,3.8,6028157.615,276132.337
49731.381,1194,02/26/16,23:54:58,49729.895,1306,49731.54979,1288.006135,49730.98607,1450.938144,49730.14256,1113,4.159843258,2019,3.8,6028157.432,276132.5229
49731.379,1194,02/26/16,23:54:58,49729.872,1299,49731.539,1287,49730.82091,1453.960396,49730.05488,1112.078431,4.144423,2019,3.8,6028157.251,276132.707
49731.336,1194,02/26/16,23:54:58,49729.782,1296,49731.426,1289,49730.75056,1449.896907,49730.01189,1111,4.144423,2019,3.8,6028157.068,276132.8941
49731.246,1194,02/26/16,23:54:58,49729.673,1301,49731.356,1287,49730.6921,1445.721649,49729.9632,1111.14433,4.122031,2019,3.8,6028156.887,276133.0794
49731.246,1194,02/26/16,23:54:58,49729.67151,1301,49731.291,1289,49730.69858,1450.306931,49729.94232,1112.814433,4.108036,2019,3.8,6028156.705,276133.2653
49731.224,1194,02/26/16,23:54:59,49729.692,1301,49731.291,1292,49730.70606,1456.431373,49729.95149,1111,4.108036,2019,3.8,6028156.518,276133.4481
49731.224,1191,02/26/16,23:54:59,49729.583,1301,49731.246,1289,49730.70184,1452.460784,49729.92586,1111.686869,4.116433,2019,3.8,6028156.326,276133.6287
49731.176,1194,02/26/16,23:54:59,49729.58,1304,49731.179,1287,49730.68576,1448.441176,49729.89867,1112.666667,4.102438,2019,3.8,6028156.136,276133.8107
49731.067,1191,02/26/16,23:54:59,49729.5125,1300,49731.044,1284,49730.6675,1451.75,49729.91614,1111.078431,4.088443,2019,3.8,6028155.946,276133.9942
49731.044,1191,02/26/16,23:54:59,49729.467,1294,49731.041,1284,49730.64376,1452.460784,49729.88156,1111,4.088443,2019,3.8,6028155.758,276134.1789
49731.022,1189,02/26/16,23:54:59,49729.377,1299,49731.022,1287,49730.62017,1447.207921,49729.872,1109.776699,4.088443,2019,3.8,6028155.577,276134.3648
49731.044,1189,02/26/16,23:54:59,49729.422,1301,49731.022,1284,49730.63641,1443.148515,49729.87262,1108,4.082845,2019,3.8,6028155.397,276134.5546
49730.974,1189,02/26/16,23:54:59,49729.401,1300,49730.977,1284,49730.62092,1448.628866,49729.87474,1108,4.06885,2019,3.8,6028155.22,276134.743
49730.977,1189,02/26/16,23:54:59,49729.38,1299,49730.98644,1284,49730.617,1451.823529,49729.85365,1108,4.064677258,2019,3.8,6028155.04,276134.9331
49730.954,1189,02/26/16,23:55:00,49729.377,1294,49730.954,1282,49730.61947,1444.5625,49729.88352,1108,4.074448,2019,3.8,6028154.863,276135.1219
49730.929,1189,02/26/16,23:55:00,49729.4,1296,49730.99845,1282,49730.63771,1443.411765,49729.89069,1108,4.093802061,2019,3.8,6028154.685,276135.3108
49730.954,1189,02/26/16,23:55:00,49729.403,1296,49731.022,1282,49730.62002,1449.039216,49729.87216,1108,4.04086,2019,3.8,6028154.508,276135.4998
49730.954,1189,02/26/16,23:55:00,49729.4016,1296,49731.041,1284,49730.59973,1452.072165,49729.87472,1108,4.04086,2019,3.8,6028154.331,276135.689
49730.954,1187,02/26/16,23:55:00,49729.4,1294,49730.999,1282,49730.60933,1444.386139,49729.872,1107.117647,4.060453,2019,3.8,6028154.153,276135.8784
49730.929,1187,02/26/16,23:55:00,49729.377,1296,49731.022,1282,49730.58973,1443.793814,49729.87307,1108,4.026865,2019,3.8,6028153.976,276136.068
49730.977,1187,02/26/16,23:55:00,49729.377,1294,49731.022,1282,49730.57282,1449.71134,49729.87815,1108,4.026865,2019,3.8,6028153.799,276136.2584
49730.954,1187,02/26/16,23:55:00,49729.38992,1292.876543,49730.996,1282,49730.64952,1452.584158,49729.895,1108,4.082845,2019,3.8,6028153.625,276136.4477
49730.954,1187,02/26/16,23:55:00,49729.4,1292,49731.02895,1280.607843,49730.74806,1448.529412,49729.94727,1108,4.059465118,2019,3.8,6028153.45,276136.6389
49730.996,1187,02/26/16,23:55:00,49729.55622,1298.963415,49731.179,1279,49730.85579,1444.029412,49730.0307,1106.865979,4.007272,2019,3.8,6028153.276,276136.8281
49731.067,1187,02/26/16,23:55:00,49729.602,1294,49731.157,1279,49730.90964,1448.049505,49730.04171,1107.470588,4.026865,2019,3.8,6028153.1,276137.0193
49731.112,1187,02/26/16,23:55:01,49729.681,1291.5,49731.314,1282,49730.96177,1452.059406,49730.07684,1106,3.998875,2019,3.8,6028152.925,276137.2084
49731.224,1184,02/26/16,23:55:01,49729.76,1289,49731.39994,1279.036585,49730.94715,1447.886598,49730.07469,1106,3.979520939,2019,3.8,6028152.749,276137.3991
49731.179,1184,02/26/16,23:55:01,49729.76,1296,49731.269,1277,49730.887,1441.31068,49730.05353,1106,3.98488,2019,3.8,6028152.574,276137.588
49731.221,1184,02/26/16,23:55:01,49729.782,1296,49731.381,1277,49730.87975,1445.3125,49730.04676,1106,3.98488,2019,3.8,6028152.399,276137.7769
49731.269,1182,02/26/16,23:55:01,49729.695,1289,49731.336,1277,49730.78188,1449.53125,49730.02108,1105.752577,3.970885,2019,3.8,6028152.223,276137.9658
49731.179,1182,02/26/16,23:55:01,49729.62642,1285.521472,49731.22537,1274.036585,49730.69406,1448.588235,49729.96764,1104.082474,3.984709329,2019,3.8,6028152.047,276138.1542
49731.179,1182,02/26/16,23:55:01,49729.602,1289,49731.224,1274,49730.72026,1440.947368,49729.96368,1104,3.970885,2019,3.8,6028151.87,276138.3423
49731.224,1179,02/26/16,23:55:01,49729.65,1294,49731.291,1274,49730.75317,1444.166667,49729.98941,1104,3.965287,2019,3.8,6028151.694,276138.5295
49731.269,1182,02/26/16,23:55:01,49729.76,1292,49731.424,1279,49730.77302,1449.72549,49730.04314,1104,3.970885,2019,3.8,6028151.516,276138.7182
49731.334,1182,02/26/16,23:55:01,49729.81566,1288.02454,49731.516,1277,49730.87692,1448.475248,49730.09703,1104,3.979282,2019,3.8,6028151.339,276138.906
49731.404,1182,02/26/16,23:55:02,49729.872,1284,49731.57285,1275.490798,49730.92096,1443.216495,49730.09944,1104,3.975057742,2019,3.8,6028151.161,276139.0954
49731.404,1182,02/26/16,23:55:02,49729.92,1294,49731.629,1274,49730.94919,1439.53125,49730.14341,1104,3.965287,2019,3.8,6028150.985,276139.285
49731.381,1182,02/26/16,23:55:02,49729.917,1294,49731.539,1274,49730.9358,1445.178218,49730.14421,1104,3.965287,2019,3.8,6028150.811,276139.4786
49731.404,1182,02/26/16,23:55:02,49729.92,1287,49731.539,1277,49730.98776,1447.613861,49730.14359,1103.783505,3.965287,2019,3.8,6028150.636,276139.6704
49731.404,1182,02/26/16,23:55:02,49729.9185,1284.5,49731.584,1277,49730.98333,1446,49730.16196,1101.278351,3.965287,2019,3.8,6028150.46,276139.863
49731.404,1179,02/26/16,23:55:02,49729.94,1289,49731.561,1274,49731.05971,1439.366337,49730.20415,1102.360825,3.945694,2019,3.8,6028150.284,276140.0559
49731.471,1179,02/26/16,23:55:02,49729.92,1294,49731.606,1272,49731.04365,1438.588235,49730.22557,1101,3.945694,2019,3.8,6028150.105,276140.2483
49731.449,1179,02/26/16,23:55:02,49729.917,1284,49731.584,1272,49731.04126,1442.558824,49730.21573,1101,3.951292,2019,3.8,6028149.925,276140.4395
49731.381,1177,02/26/16,23:55:02,49729.86675,1281.208589,49731.494,1274,49731.07959,1447.019608,49730.254,1101,3.951292,2019,3.8,6028149.744,276140.6304
49731.289,1177,02/26/16,23:55:03,49729.763,1284,49731.381,1272,49731.04233,1440.460784,49730.20679,1099,3.937297,2019,3.8,6028149.564,276140.8212
49731.269,1177,02/26/16,23:55:03,49729.737,1287,49731.359,1270,49731.00283,1435.5,49730.1974,1099,3.945694,2019,3.8,6028149.384,276141.011
49731.269,1174,02/26/16,23:55:03,49729.76,1287,49731.314,1270,49731.02155,1433.058824,49730.21671,1099,3.937297,2019,3.8,6028149.203,276141.2012
49731.336,1174,02/26/16,23:55:03,49729.78385,1285.509317,49731.404,1270,49731.03728,1441.041237,49730.23206,1099,3.945694,2019,3.8,6028149.023,276141.3898
49731.314,1174,02/26/16,23:55:03,49729.808,1284,49731.425,1271,49731.01522,1444.227723,49730.23431,1099,3.945694,2019,3.8,6028148.84,276141.5787
49731.336,1174,02/26/16,23:55:03,49729.827,1279,49731.449,1270,49731.03403,1436.663366,49730.26687,1096,3.931699,2019,3.8,6028148.66,276141.7672
49731.379,1172,02/26/16,23:55:03,49729.852,1284,49731.561,1267,49731.06827,1433.2,49730.29318,1096,3.937297,2019,3.8,6028148.48,276141.9556
49731.381,1172,02/26/16,23:55:03,49729.917,1284,49731.584,1270,49731.08292,1435.514286,49730.32233,1096,3.923302,2019,3.8,6028148.3,276142.1439
49731.516,1174,02/26/16,23:55:03,49729.96228,1280.478528,49731.696,1270,49731.15031,1440.840426,49730.32476,1096,3.965287,2019,3.8,6028148.12,276142.3324
49731.539,1172,02/26/16,23:55:03,49730.055,1277,49731.764,1270,49731.19447,1440.920792,49730.34568,1097.323529,3.931699,2019,3.8,6028147.941,276142.521
49731.539,1172,02/26/16,23:55:04,49730.029,1282,49731.786,1267,49731.17663,1435.676471,49730.33793,1096,3.945694,2019,3.8,6028147.762,276142.7097
49731.516,1172,02/26/16,23:55:04,49730.01,1284,49731.719,1267,49731.15916,1433.294118,49730.3296,1096,3.937297,2019,3.8,6028147.583,276142.8986
49731.629,1174,02/26/16,23:55:04,49730.11011,1282.993865,49731.943,1265,49731.23606,1436.529412,49730.36857,1096,3.945694,2019,3.8,6028147.406,276143.0868
49731.719,1169,02/26/16,23:55:04,49730.209,1282,49731.9545,1266,49731.35221,1440.684211,49730.45765,1094.391753,3.945694,2019,3.8,6028147.229,276143.2768
49731.719,1169,02/26/16,23:55:04,49730.322,1277,49732.056,1267,49731.43486,1436.544554,49730.48495,1095.134021,3.959689,2019,3.8,6028147.054,276143.4656
49731.719,1169,02/26/16,23:55:04,49730.235,1282,49731.991,1265,49731.38078,1431.019608,49730.45923,1094,3.945694,2019,3.8,6028146.879,276143.6551
49731.629,1169,02/26/16,23:55:04,49730.25587,1280.509202,49731.809,1262,49731.36331,1432.607843,49730.45582,1094,3.951292,2019,3.8,6028146.704,276143.8434
49731.719,1169,02/26/16,23:55:04,49730.277,1279,49731.898,1265,49731.34555,1435.924528,49730.43975,1094,3.951292,2019,3.8,6028146.529,276144.0323
49731.651,1169,02/26/16,23:55:04,49730.145,1274,49731.831,1265,49731.26314,1437.490196,49730.40168,1094,3.951292,2019,3.8,6028146.354,276144.2199
49731.561,1169,02/26/16,23:55:04,49730.029,1274,49731.696,1265,49731.24724,1435.505155,49730.39008,1094,3.979282,2019,3.8,6028146.177,276144.4072
49731.516,1167,02/26/16,23:55:04,49730.097,1282,49731.719,1265,49731.26394,1428.824742,49730.43185,1094,3.970885,2019,3.8,6028146.001,276144.5949
49731.561,1169,02/26/16,23:55:05,49730.11964,1280.490798,49731.809,1265,49731.23635,1433.647059,49730.41578,1094,3.979282,2019,3.8,6028145.824,276144.7829
49731.584,1169,02/26/16,23:55:05,49730.145,1272,49731.74142,1266.98773,49731.27365,1441.287234,49730.37082,1094.882353,3.979282,2019,3.8,6028145.647,276144.9713
49731.561,1169,02/26/16,23:55:05,49730.142,1277,49731.696,1265,49731.33838,1435.427083,49730.38284,1094,3.979282,2019,3.8,6028145.47,276145.1599
49731.584,1169,02/26/16,23:55:05,49730.167,1279,49731.719,1262,49731.18463,1431.15625,49730.36329,1094,3.98488,2019,3.8,6028145.294,276145.3487
49731.539,1169,02/26/16,23:55:05,49730.13243,1278.012346,49731.696,1262,49731.22958,1434.77451,49730.34741,1094.019608,3.998875,2019,3.8,6028145.118,276145.5367
49731.629,1169,02/26/16,23:55:05,49730.097,1277,49731.71864,1263.509202,49731.28596,1438.350515,49730.38118,1095.627451,3.996058828,2019,3.8,6028144.941,276145.7254
49731.626,1169,02/26/16,23:55:05,49730.187,1274,49731.741,1265,49731.26995,1437.210526,49730.34906,1094,3.998875,2019,3.8,6028144.766,276145.9134
49731.584,1169,02/26/16,23:55:05,49730.122,1272,49731.719,1265,49731.29054,1433,49730.32998,1094,4.007272,2019,3.8,6028144.59,276146.1024
49731.631,1167,02/26/16,23:55:05,49730.16577,1274.515337,49731.809,1265,49731.25289,1433,49730.34563,1094,3.998875,2019,3.8,6028144.417,276146.2917
49731.626,1169,02/26/16,23:55:05,49730.209,1277,49731.764,1262,49731.246,1437.574257,49730.36756,1094,4.021267,2019,3.8,6028144.245,276146.4811
49731.674,1169,02/26/16,23:55:06,49730.19,1272,49731.809,1262,49731.25564,1438.051546,49730.33499,1094,4.007272,2019,3.8,6028144.073,276146.6701
49731.674,1169,02/26/16,23:55:06,49730.164,1274,49731.786,1262,49731.21747,1433,49730.33695,1094,4.021267,2019,3.8,6028143.9,276146.8588
49731.651,1169,02/26/16,23:55:06,49730.16696,1278.933333,49731.76429,1262,49731.20296,1433,49730.32592,1094.313725,4.01298196,2019,3.8,6028143.728,276147.047
49731.674,1172,02/26/16,23:55:06,49730.177,1278,49731.831,1265,49731.2174,1440.128713,49730.34602,1095.921569,4.021267,2019,3.8,6028143.554,276147.2346
49731.629,1169,02/26/16,23:55:06,49730.122,1277,49731.809,1265,49731.17094,1437.435644,49730.31889,1095.195876,4.021267,2019,3.8,6028143.38,276147.422
49731.584,1172,02/26/16,23:55:06,49730.029,1277,49731.741,1267,49731.14468,1433.867347,49730.28224,1096,4.026865,2019,3.8,6028143.206,276147.6085
49731.539,1169,02/26/16,23:55:06,49729.987,1279,49731.69655,1267,49731.086,1438,49730.24491,1096,4.040689329,2019,3.8,6028143.031,276147.796
49731.426,1172,02/26/16,23:55:06,49729.92915,1277.993865,49731.584,1267,49731.0519,1442.059406,49730.21182,1096,4.032463,2019,3.8,6028142.857,276147.9825
49731.449,1172,02/26/16,23:55:06,49729.872,1277,49731.59493,1267,49731.07032,1440.075472,49730.20942,1096,4.032463,2019,3.8,6028142.681,276148.1696
49731.494,1172,02/26/16,23:55:07,49729.92,1282,49731.629,1265,49731.07181,1434.09375,49730.19921,1096,4.046458,2019,3.8,6028142.506,276148.3558
49731.404,1172,02/26/16,23:55:07,49729.917,1279,49731.561,1265,49731.09188,1438.137255,49730.20995,1096,4.046458,2019,3.8,6028142.33,276148.543
49731.471,1169,02/26/16,23:55:07,49729.962,1274,49731.606,1267,49731.12524,1439.72549,49730.21435,1095.764706,4.060453,2019,3.8,6028142.154,276148.7296
49731.449,1169,02/26/16,23:55:07,49729.96349,1274,49731.629,1265,49731.14825,1437.346535,49730.23024,1094.176471,4.046458,2019,3.8,6028141.978,276148.9164
49731.471,1169,02/26/16,23:55:07,49729.962,1277,49731.629,1262,49731.17972,1432.787234,49730.24566,1094,4.054855,2019,3.8,6028141.801,276149.1033
49731.494,1169,02/26/16,23:55:07,49730.055,1277,49731.65073,1262,49731.24115,1438,49730.24793,1094,4.054855,2019,3.8,6028141.624,276149.2903
49731.491,1167,02/26/16,23:55:07,49730.007,1274,49731.629,1265,49731.20497,1438,49730.22863,1093.49505,4.074448,2019,3.8,6028141.447,276149.4777
49731.449,1167,02/26/16,23:55:07,49730.007,1275.490798,49731.561,1262,49731.18225,1436.5,49730.21259,1091.089109,4.054855,2019,3.8,6028141.269,276149.6653
49731.449,1167,02/26/16,23:55:07,49730.007,1277,49731.53685,1262,49731.11402,1434.294118,49730.17291,1093.443299,4.057671172,2019,3.8,6028141.092,276149.8532
49731.404,1167,02/26/16,23:55:07,49729.872,1272,49731.426,1262,49730.98964,1436.415842,49730.08874,1094,4.060453,2019,3.8,6028140.914,276150.0408
49731.381,1167,02/26/16,23:55:07,49729.83,1270,49731.359,1262,49730.95439,1437.902913,49730.06277,1094,4.060453,2019,3.8,6028140.734,276150.2278
49731.381,1167,02/26/16,23:55:08,49729.8285,1272,49731.381,1265,49730.97012,1433.970874,49730.03179,1094,4.094041,2019,3.8,6028140.556,276150.4146
49731.449,1169,02/26/16,23:55:08,49729.827,1274,49731.42572,1263.509202,49730.94863,1431.792079,49730.02941,1094,4.088477344,2019,3.8,6028140.376,276150.6015
49731.606,1169,02/26/16,23:55:08,49730.055,1279,49731.606,1265,49731.04934,1438.464286,49730.06475,1094,4.074448,2019,3.8,6028140.198,276150.7884
49731.606,1169,02/26/16,23:55:08,49730.052,1274,49731.629,1265,49731.06697,1439.923077,49730.0759,1094,4.082845,2019,3.8,6028140.019,276150.9755
49731.629,1169,02/26/16,23:55:08,49730.097,1274,49731.674,1262,49731.06446,1434.076923,49730.07176,1094,4.082845,2019,3.8,6028139.844,276151.1639
49731.651,1169,02/26/16,23:55:08,49730.08706,1275.490798,49731.674,1262,49731.06607,1431.618557,49730.05668,1094,4.082845,2019,3.8,6028139.669,276151.3529
49731.584,1169,02/26/16,23:55:08,49730.029,1277,49731.584,1262,49730.98353,1437.375,49729.99356,1094,4.108036,2019,3.8,6028139.494,276151.5419
49731.629,1167,02/26/16,23:55:08,49730.032,1272,49731.606,1265,49730.95004,1439.366337,49729.95959,1094,4.094041,2019,3.8,6028139.32,276151.7307
49731.603,1167,02/26/16,23:55:08,49730.007,1274,49731.561,1262,49730.92974,1436.118812,49729.91461,1093.352941,4.102438,2019,3.8,6028139.144,276151.9195
49731.606,1167,02/26/16,23:55:08,49729.9735,1274,49731.516,1260,49730.84488,1429.882353,49729.8948,1091,4.108036,2019,3.8,6028138.97,276152.1074
49731.539,1165,02/26/16,23:55:09,49729.94,1274,49731.49364,1260,49730.80607,1429.762887,49729.87876,1091,4.101081429,2019,3.8,6028138.795,276152.2961
49731.584,1165,02/26/16,23:55:09,49729.984,1270,49731.539,1260,49730.86444,1437.588235,49729.89274,1091,4.108036,2019,3.8,6028138.62,276152.4837
49731.674,1165,02/26/16,23:55:09,49730.122,1272,49731.719,1262,49730.9508,1435.916667,49729.91779,1090.470588,4.116433,2019,3.8,6028138.445,276152.6721
49731.741,1165,02/26/16,23:55:09,49730.132,1273,49731.741,1260,49730.93477,1429.166667,49729.92125,1089.125,4.150021,2019,3.8,6028138.269,276152.8593
49731.696,1165,02/26/16,23:55:09,49730.142,1274,49731.809,1257,49730.932,1428,49729.93813,1090.8125,4.150021,2019,3.8,6028138.093,276153.0458
49731.719,1165,02/26/16,23:55:09,49730.209,1270,49731.786,1260,49730.96512,1436.529412,49729.91808,1091,4.136026,2019,3.8,6028137.915,276153.2319
49731.674,1165,02/26/16,23:55:09,49730.119,1267,49731.764,1260,49730.9934,1437.56701,49729.89639,1091,4.155619,2019,3.8,6028137.738,276153.418
49731.606,1167,02/26/16,23:55:09,49730.1,1272,49731.674,1262,49730.9579,1431.649485,49729.88721,1091,4.144423,2019,3.8,6028137.561,276153.6043
49731.561,1167,02/26/16,23:55:09,49730.02049,1274.484663,49731.539,1257,49730.89047,1428.882353,49729.82983,1091,4.150021,2019,3.8,6028137.383,276153.7906
49731.426,1167,02/26/16,23:55:10,49729.83,1274,49731.379,1262,49730.77042,1434.813725,49729.7565,1091,4.155619,2019,3.8,6028137.206,276153.977
49731.404,1167,02/26/16,23:55:10,49729.782,1270,49731.291,1262,49730.73261,1437.686275,49729.72794,1091,4.155619,2019,3.8,6028137.029,276154.163
49731.404,1165,02/26/16,23:55:10,49729.76,1272,49731.336,1262,49730.7511,1436.078431,49729.72039,1091,4.164016,2019,3.8,6028136.852,276154.3496
49731.426,1167,02/26/16,23:55:10,49729.7725,1274.5,49731.381,1262,49730.76724,1429.583333,49729.73974,1091,4.169614,2019,3.8,6028136.675,276154.5358
49731.449,1167,02/26/16,23:55:10,49729.785,1277,49731.381,1261.006135,49730.74547,1428,49729.71865,1091,4.166832172,2019,3.8,6028136.498,276154.7225
49731.381,1167,02/26/16,23:55:10,49729.782,1270,49731.336,1260,49730.73333,1436,49729.71637,1091,4.164016,2019,3.8,6028136.321,276154.9088
49731.424,1167,02/26/16,23:55:10,49729.808,1267,49731.381,1262,49730.75049,1435.70297,49729.71076,1091,4.169614,2019,3.8,6028136.142,276155.0949
49731.449,1167,02/26/16,23:55:10,49729.872,1274,49731.404,1262,49730.77053,1431.693069,49729.692,1091.326733,4.178011,2019,3.8,6028135.964,276155.2811
49731.494,1167,02/26/16,23:55:10,49729.88343,1275.490798,49731.424,1262,49730.71488,1431,49729.692,1093.732673,4.169614,2019,3.8,6028135.786,276155.4673
49731.471,1169,02/26/16,23:55:10,49729.897,1274,49731.384,1265,49730.66667,1438.772277,49729.65928,1094,4.183609,2019,3.8,6028135.613,276155.6576
49731.516,1169,02/26/16,23:55:10,49729.94,1274,49731.356,1265,49730.68375,1435.381443,49729.65733,1094,4.178011,2019,3.8,6028135.435,276155.8454
49731.539,1169,02/26/16,23:55:11,49729.917,1277,49731.381,1265,49730.68208,1431.206186,49729.66597,1094.350515,4.178011,2019,3.8,6028135.257,276156.0333
49731.449,1169,02/26/16,23:55:11,49729.90706,1275.509202,49731.314,1265,49730.68352,1434.811881,49729.64747,1096,4.178011,2019,3.8,6028135.079,276156.2212
49731.494,1172,02/26/16,23:55:11,49729.897,1274,49731.33664,1265,49730.72267,1438.27451,49729.68606,1096,4.178011,2019,3.8,6028134.902,276156.4094
49731.561,1169,02/26/16,23:55:11,49729.94,1277,49731.359,1265,49730.74323,1435.134021,49729.647,1096,4.178011,2019,3.8,6028134.724,276156.5976
49731.494,1172,02/26/16,23:55:11,49729.897,1279,49731.381,1267,49730.72834,1433.04902,49729.63679,1096,4.225594,2019,3.8,6028134.547,276156.7857
49731.471,1172,02/26/16,23:55:11,49729.88458,1280.490798,49731.266,1265,49730.67514,1437.019608,49729.60353,1096,4.192006,2019,3.8,6028134.371,276156.9732
49731.494,1172,02/26/16,23:55:11,49729.872,1282,49731.314,1267,49730.67428,1439.227723,49729.62443,1096,4.169614,2019,3.8,6028134.194,276157.1614
49731.494,1169,02/26/16,23:55:11,49729.895,1277,49731.359,1265,49730.66782,1433.794118,49729.602,1094,4.183609,2019,3.8,6028134.017,276157.3494
49731.536,1169,02/26/16,23:55:11,49729.962,1274,49731.404,1265,49730.67769,1436.137255,49729.59488,1094.647059,3.861724,2019,3.8,6028133.84,276157.5374
49731.584,1169,02/26/16,23:55:11,49729.92,1272,49731.381,1265,49730.60463,1437.72549,49729.58291,1095.76699,4.169614,2019,3.8,6028133.663,276157.7247
49731.584,1169,02/26/16,23:55:12,49729.91849,1272,49731.381,1265,49730.65649,1436.597938,49729.60282,1094.174757,4.169614,2019,3.8,6028133.487,276157.9127
49731.539,1169,02/26/16,23:55:12,49729.92,1274,49731.359,1265,49730.65267,1432.666667,49729.61192,1094,4.183609,2019,3.8,6028133.31,276158.1004
49731.516,1167,02/26/16,23:55:12,49729.917,1277,49731.404,1262,49730.684,1436.333333,49729.6205,1094,4.178011,2019,3.8,6028133.133,276158.288
49731.561,1167,02/26/16,23:55:12,49729.895,1274,49731.446,1262,49730.684,1437.921569,49729.64935,1094,4.192006,2019,3.8,6028132.956,276158.4757
49731.561,1167,02/26/16,23:55:12,49729.88343,1274,49731.404,1262,49730.66488,1434.176471,49729.64657,1094,4.192006,2019,3.8,6028132.779,276158.663
49731.471,1169,02/26/16,23:55:12,49729.872,1274,49731.359,1262,49730.6353,1433,49729.6291,1094,4.194805,2019,3.8,6028132.602,276158.8505
